pl_name,hostname,discoverymethod,pl_bmassprov,disc_year,planet_mass_limit_flag,planet_radius_limit_flag,insolation_limit_flag,equilibrium_temperature_limit_flag,available_axis_count,available_axes,stellar_mass_solar_effective,stellar_mass_source,orbital_status,orbital_period_days_effective,semimajor_axis_au_effective,orbital_stellar_mass_solar_effective,orbital_calculable,G_hat_star_only_SI,log_G_ratio_star_only,planet_to_star_mass_ratio,G_hat_two_body_SI,log_G_ratio_two_body,planet_density_earth,planet_density_g_cm3,planet_surface_gravity_earth,planet_escape_velocity_earth,flag_extreme_density_robust,planet_density_lower_g_cm3,planet_density_upper_g_cm3,planet_density_audit_class,planet_true_mass_constraint_lower_earth,planet_true_mass_constraint_upper_earth,planet_radius_constraint_lower_earth,planet_radius_constraint_upper_earth,planet_density_constraint_lower_g_cm3,planet_density_constraint_upper_g_cm3,planet_density_candidate_defense,stellar_density_solar,stellar_logg_predicted_cgs,stellar_logg_delta_dex,insolation_model_earth,insolation_catalog_model_ratio,effective_stellar_luminosity_from_insolation_solar,stellar_luminosity_from_radius_temperature_solar,stellar_luminosity_representation_ratio,equilibrium_temperature_model_K,equilibrium_temperature_catalog_model_ratio,flag_extreme_insolation_consistency_robust,flag_extreme_temperature_consistency_robust,irradiation_consistency_Q,effective_albedo_like,irradiation_audit_class,host_shared_insolation_factor_candidate,insolation_model_constraint_lower_earth,insolation_model_constraint_upper_earth,equilibrium_temperature_model_constraint_lower_K,equilibrium_temperature_model_constraint_upper_K,insolation_candidate_interval_overlap,thermal_balance_candidate_defensible,thermal_balance_phi_central,host_latent_insolation_scale,host_latent_insolation_scale_cv,host_latent_scale_thermal_Q,host_latent_scale_candidate,irradiation_candidate_defense,thermal_candidate_defense,periastron_au,apastron_au,available_zone_count,available_zones,deep_residual_maximal_subspace,deep_residual_axis_count,deep_residual_eligible,passport_status
2MASS J02192210-3925225 b,2MASS J02192210-3925225,Imaging,Mass,2015,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.108,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,2166507.3010516707,156.0,0.108,True,,,,,,1.0505617981036235,5.79279775474338,16.957075960718665,16.54398636359815,False,5.014400378583158,6.658784551065086,NOT_CANDIDATE,4068.2240000000006,4767.450000000001,15.804689999999999,16.47723,5.014400378583158,6.658784551065086,EXTREME_EXCLUDED_BY_CONSTRAINTS,4.867486949388636,4.574091875800068,0.015908124199931706,2.5763994469468055e-07,,,0.006269925694089746,,6.270655176404328,0.9998955170734322,False,False,,,NOT_CANDIDATE,False,1.8718476341677013e-07,3.551421764275702e-07,5.78931584696507,6.794541932159126,False,True,0.999582133789258,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J0249-0557 c,2MASS J0249-0557 A,Imaging,Mass,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.046,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,146709466.68017966,1950.0,0.046,True,,,,,,0.6896702845571988,3.8028419490483945,11.982276412344333,14.428413387630751,False,3.3473816537204937,4.30533175509842,NOT_CANDIDATE,3372.1593982699997,3861.61514505,17.037650669999998,17.71018951,3.3473816537204937,4.30533175509842,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.4583630082555168,4.10157713054905,0.80691286945095,1.5803146649598037e-09,,,0.006009146513509653,,1.7548722756074264,981.8378374025003,False,True,,,NOT_CANDIDATE,False,9.74882800312287e-10,2.5802833668364974e-09,1.555241091333327,1.983702181627309,False,False,929306679136.3417,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J03590986+2009361 b,2MASS J03590986+2009361,Imaging,Mass,2024,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.264996,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,9710900.87592475,572.0,0.264996,True,,,,,,3.1505452692075555,17.372106614410463,38.436652284332176,21.654725993852995,False,,,NOT_CANDIDATE,5403.082919,6038.739733,12.2,12.2,16.406989580276548,18.337223648544377,EXTREME_EXCLUDED_BY_CONSTRAINTS,10.890606811904314,4.937195252164085,-1.5252164085488573e-05,1.7345568068529194e-08,,,0.005675192342933656,,3.1941606278694565,741.6658947362179,False,True,,,NOT_CANDIDATE,False,1.266676158630992e-08,2.343371314160633e-08,2.9527455204971034,3.443657078098228,False,False,302575134021.1721,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J04414489+2301513 b,2MASS J04414489+2301513,Imaging,Mass,2010,0.0,0.0,0.0,0.0,11,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag,0.019,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,154008.68946320942,15.0,0.019,True,,,,,,1.1915759837150617,6.57034997420485,15.013857394809776,13.75407587497623,False,,,NOT_CANDIDATE,1589.1,3178.1,12.6,12.6,4.380325198862614,8.760374749547086,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.5232159032990042,3.9861729373490125,1.0256370626509872,1.6002867924110186e-05,,,0.0036006452829247916,,17.60390740198864,0.9997780378015283,False,False,,,NOT_CANDIDATE,False,1.1185239514000466e-05,2.2433858670311284e-05,16.096110406812592,19.155152555236818,False,True,0.9991124467656791,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J11011926-7732383 b,2MASS J11011926-7732383,Imaging,Mass,2024,0.0,0.0,0.0,0.0,8,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty,,NOT_OBSERVED,INSUFFICIENT_ORBITAL_OBSERVATIONS,,266.0,,False,,,,,,5.280923281423295,29.11901097376805,62.84298704893721,27.346508842672275,False,,,NOT_CANDIDATE,6674.396546999999,12077.479465999999,11.9,11.9,21.83925823032604,39.51865775011378,EXTREME_EXCLUDED_BY_CONSTRAINTS,,,,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,2,PLANET_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty,0,False,PARTIAL_OBSERVED_PHYSICS
2MASS J11550485-7919108 b,2MASS J11550485-7919108,Imaging,Mass,2024,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.58846,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,6774602.456990807,587.0,0.58846,True,,,,,,3.5881169996404303,19.784877136017332,43.41621569564921,22.920214002433646,False,,,NOT_CANDIDATE,6038.739733,6674.396547,12.1,12.1,18.795633279216467,20.7741209928182,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.718163339670681,4.650836776449953,-1.677644995279337e-05,7.852037047467649e-08,,,0.027055685534088804,,4.65913404296798,537.8681911464428,False,True,,,NOT_CANDIDATE,False,5.929195220361055e-08,1.0268490609054291e-07,4.343187289860106,4.982373406168822,False,False,83695757744.67953,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J12073346-3932539 b,2MASS J12073346-3932539,Imaging,Mass,2004,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.188001,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,262931.0071641228,46.0,0.188001,True,,,,,,0.4276747238338957,2.358198427220101,6.7113168154647544,10.262447511124325,False,1.9149855897002954,2.8692763416121805,NOT_CANDIDATE,1430.2278314999999,1843.4047606,15.24421375,16.0288424,1.9149855897002954,2.8692763416121805,EXTREME_EXCLUDED_BY_CONSTRAINTS,17.930873455118114,5.0318684436251555,-8.443625155507561e-06,1.2990483972151507e-06,,,0.002748786408507259,,9.396496430054247,123.76953566227087,False,True,,,NOT_CANDIDATE,False,7.880158953048987e-07,2.161634979810266e-06,8.292650549854685,10.67223083213253,False,False,234668634.6492753,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J19383260+4603591 b,2MASS J19383260+4603591,Eclipse Timing Variations,Mass,2015,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty,0.48,OBSERVED,OBSERVED_P_A_MSTAR,406.0,0.92,0.48,True,8.763137420871176e-11,0.2722896640209593,0.003778527187779214,8.73015031056929e-11,0.26851825753549297,0.25097709824679226,1.3838877197328125,3.363093116507017,6.713080348185476,False,,,NOT_CANDIDATE,572.0939999999999,635.66,13.4,13.4,1.3110515239574014,1.4567239155082237,EXTREME_EXCLUDED_BY_CONSTRAINTS,57.37901962446148,5.50432992167244,0.0036700783275600557,33.509188139348,0.9937125262936286,28.183850399999997,28.362176841144144,0.9937125262936287,669.6541995152818,0.9999937288300665,False,False,0.9937374536449061,-0.006302013003659734,NOT_CANDIDATE,False,31.782972815122783,35.36085852698049,660.8581485872395,678.7194898789995,True,True,0.9999749155562306,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.6164,1.2236,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
2MASS J21252752-8138278 b,2MASS J21252752-8138278,Imaging,Mass,2024,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.643977,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,295347675.91716117,7493.0,0.643977,True,,,,,,2.000363408831526,11.030003836297036,24.804506269510924,17.537841307924285,False,,,NOT_CANDIDATE,3496.112477,4131.7692910000005,12.4,12.4,10.110836849938948,11.949170822655121,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.114221287844519,4.5911378398935705,-1.783989357040383e-05,1.2093216665745761e-09,,,0.06789742422659124,,1.641326867625341,984.5692725045172,False,True,,,NOT_CANDIDATE,False,9.465059693437737e-10,1.5303681370756187e-09,1.5437979488203382,1.7408389653346088,False,False,939691094140.8245,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J22362452+4751425 b,2MASS J22362452+4751425,Imaging,Mass,2016,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.6,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,1645512.804065097,230.0,0.6,True,,,,,,2.134959134639928,11.772164668404564,26.259997356071118,17.972144209294417,False,,,NOT_CANDIDATE,3496.13,4449.62,12.3,12.3,10.359504908196017,13.18482442861311,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.2765031017388946,4.602310007832156,0.021179992167843942,1.8742829078795107e-06,,,0.09914956582682612,,10.29836799203334,1.0001584724849533,False,False,,,NOT_CANDIDATE,False,1.247596016165178e-06,2.783217471593235e-06,9.302038122988343,11.368323035579424,False,True,1.0006340406369039,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
2MASS J22501512+2325342 b,2MASS J22501512+2325342,Imaging,Mass,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.433173,OBSERVED,MODEL_INFERRED_P_FROM_A_MSTAR,6545594.350457442,518.0,0.433173,True,,,,,,5.658132087239244,31.198940329037196,67.331771838147,28.306325880868915,False,,,NOT_CANDIDATE,8263.538582,13030.964687,11.9,11.9,27.039081618498905,42.638551783017505,EXTREME_EXCLUDED_BY_CONSTRAINTS,5.169662486107616,4.792609346458677,-9.346458677228497e-06,8.116784641667813e-08,,,0.021779281221908742,,4.6979200980501075,340.576247915346,False,True,,,NOT_CANDIDATE,False,5.4375941634614694e-08,1.2133418824096405e-07,4.2502190931840955,5.19463954676013,False,False,13454185970.57242,,,,False,NOT_CANDIDATE,DEFENDED_DIRECT_IMAGING_INTERNAL_LUMINOSITY_REGIME,,,5,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
4 UMa b,4 UMa,Radial Velocity,Msini,2006,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.234,OBSERVED,OBSERVED_P_A_MSTAR,270.27,0.877,1.234,True,6.663116118967322e-11,-0.0016770690145973606,0.0061126548876213604,6.622634241402683e-11,-0.007771117412201185,1.2555040013027552,6.922849063183392,15.819350416414714,14.118208641567293,False,,,NOT_CANDIDATE,2391.34093426,inf,12.6,12.6,6.591687718463749,inf,EXTREME_ALLOWED_BY_CONSTRAINTS,0.00020775898206305438,2.0135590191923844,-0.2135590191923844,145.96719279694827,1.028264619768299,115.44080208409999,112.26760102872402,1.028264619768299,967.4386508403444,1.0000013945686939,False,False,1.028258883845706,0.027482265691707308,NOT_CANDIDATE,False,115.337742185754,181.70659408879195,912.1210565294431,1021.8856305003762,True,True,1.0000055782864443,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.47971899999999995,1.274281,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
47 UMa b,47 UMa,Radial Velocity,Msini,1996,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.06,OBSERVED,OBSERVED_P_A_MSTAR,1078.0,2.1,1.06,True,6.69428105464032e-11,0.0029892580876484435,0.002278288377780926,6.679064220252865e-11,0.000713561073664059,0.34960486406767405,1.9277212204691547,4.614784205693297,7.804815918082343,False,,,NOT_CANDIDATE,785.01,inf,13.2,13.2,1.8820023322063615,inf,EXTREME_ALLOWED_BY_CONSTRAINTS,0.5934147264935543,4.295421595075538,-1.1595075537940147e-05,0.3575735109630598,1.000074079975524,1.577016,1.5768991833470938,1.000074079975524,215.22908280095476,1.000004261501435,False,False,1.000057032888632,5.702963606712963e-05,NOT_CANDIDATE,False,0.29403945901193057,0.413385949443653,204.9561828160633,223.17654402350672,True,True,1.0000170461147029,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,2.0328,2.1672000000000002,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
